Time\ information,r1_2_200,r2_1_300,Time\ infoAddUp,r1_2_200,r2_1_300,Time\ entropy,r1_2_200,r2_1_300
330,26.034542003649523,23.508122943538478,330,8527.938415875178,7451.413706941019,330,N/A,N/A
340,25.095090481655035,23.542144283624587,340,8781.09381022978,7691.75097768372,340,N/A,N/A
350,26.615723172006494,24.280031942231826,350,9037.796130104696,7931.64743260457,350,N/A,N/A
360,25.23153406278104,24.111174328266078,360,9291.87115549441,8172.093260364137,360,N/A,N/A
370,25.093049542643353,23.583968058104613,370,9551.645777636812,8414.903963173918,370,N/A,N/A
380,25.50466594386558,23.621865010059697,380,9809.249138039399,8655.000126686231,380,N/A,N/A
390,25.662053494542917,24.534143714051137,390,10068.625634774295,8897.616244267456,390,N/A,N/A
400,25.383944521378034,23.955472806138005,400,10331.226681668148,9138.317220229867,400,N/A,N/A
410,26.035151281089952,23.855850592995548,410,10586.978804955734,9380.202303934097,410,N/A,N/A
420,25.09477789706115,23.78129517487334,420,10844.714402668851,9623.960725371644,420,N/A,N/A
430,25.39706356996019,23.809917025889817,430,11105.609414108027,9867.728552877335,430,N/A,N/A
440,25.246081915536717,24.167798825757277,440,11367.754242606876,10112.405181476779,440,N/A,N/A
450,27.16647045243394,23.836888985574294,450,11629.580816865317,10358.899950750434,450,N/A,N/A
460,25.102335247495937,23.991629493719206,460,11888.359294534735,10612.49609271415,460,N/A,N/A
470,25.66336556224143,23.956567030140164,470,12146.487527489797,10856.99351914442,470,N/A,N/A
480,25.527935554688295,24.91441888983859,480,12410.757098005362,11102.297585193694,480,N/A,N/A
490,27.05866505650983,23.945729356095935,490,12668.415566903106,11345.094157102016,490,N/A,N/A
500,27.405952820122547,23.973401824188386,500,12929.02905231468,11587.974333858334,500,N/A,N/A
510,26.78927743667532,24.134853496058536,510,13188.14204613743,11833.899654702376,510,N/A,N/A
520,25.637078526698367,24.011011306846733,520,13444.350989498405,12080.097437791419,520,N/A,N/A
530,25.384670166479268,25.386108993167284,530,13706.476021733048,12325.094481133072,530,N/A,N/A
540,26.095766981908785,24.12859241036956,540,13962.11844365247,12574.599778677151,540,N/A,N/A
550,25.440661253305134,24.07807333382483,550,14218.134120304794,12819.706236023885,550,N/A,N/A
560,26.736519162286456,24.106533741416797,560,14474.607086757798,13066.846404221747,560,N/A,N/A
570,27.813157612339864,24.35909039047419,570,14735.361656830839,13315.89004413892,570,N/A,N/A
580,25.131857094551332,24.632615162704248,580,14989.786987484198,13566.486777466595,580,N/A,N/A
590,25.939818193898493,24.465880219939425,590,15244.558069163006,13827.061870057847,590,N/A,N/A
600,27.47251155127713,24.215415414963196,600,15504.325944407039,14075.580464779365,600,N/A,N/A
610,25.888309276460344,24.241544239262616,610,15761.091504464895,14327.719665552157,610,N/A,N/A
620,26.48569861287767,24.578840431950788,620,16023.573216373368,14572.942344941448,620,N/A,N/A
630,26.76770185435495,25.619767280366275,630,16284.716223961754,14823.935355083131,630,N/A,N/A
640,25.812110568808766,24.33286461640587,640,16542.464313427306,15068.943223452166,640,N/A,N/A
650,25.568466044484495,24.48229618387341,650,16802.11069688546,15319.673694231402,650,N/A,N/A
660,26.694270268945527,28.30067736374797,660,17061.894674471107,15575.710391204797,660,N/A,N/A
670,25.166525388652556,30.144193692391912,670,17313.950833762286,15835.364485650634,670,N/A,N/A
680,25.138875352123172,24.338969531896094,680,17575.682067963327,16081.34686120858,680,N/A,N/A
690,26.131421307229253,24.35269825060258,690,17832.63521370037,16327.579666382195,690,N/A,N/A
700,25.239178205561515,24.363746578023882,700,18087.189127593105,16573.954575040047,700,N/A,N/A
710,26.437024623760067,24.884239314381798,710,18341.83074213442,16823.51066712189,710,N/A,N/A
720,26.09177865830882,24.877300388349138,720,18601.52801269499,17077.48607385641,720,N/A,N/A
730,25.092749122172954,24.49236208426402,730,18860.511735608736,17328.812748003547,730,N/A,N/A
740,28.934566763545618,26.759750753700434,740,19121.4600821044,17580.443356556698,740,N/A,N/A
750,25.32488847152367,24.650606380189938,750,19376.845510643165,17836.173497241238,750,N/A,N/A
760,28.816992375507933,24.97200015925602,760,19636.939853433894,18090.036031151732,760,N/A,N/A
770,26.713790970256497,26.11631943295826,770,19896.770479885403,18339.096287219156,770,N/A,N/A
780,25.13363924283249,25.372995578531476,780,20157.726240822307,18588.389226683295,780,N/A,N/A
790,25.24459180181524,25.19116122901698,790,20412.390241815294,18844.506336247654,790,N/A,N/A
800,25.122567933035423,25.14420922335254,800,20667.618277365025,19096.6062987833,800,N/A,N/A
810,27.78281849371028,29.442753486552267,810,20928.975757969038,19356.526685744535,810,N/A,N/A
820,26.16891530753794,24.722815926727563,820,21190.095922312754,19605.02515018624,820,N/A,N/A
830,26.290639635527835,24.573573359244676,830,21446.771173936097,19853.83577294172,830,N/A,N/A
840,25.160504788780013,24.54375590384355,840,21700.954893043156,20105.945401651898,840,N/A,N/A
850,30.072281968337382,26.459661901047735,850,21970.9388055799,20360.048885605716,850,N/A,N/A
860,25.111976308985774,24.72563538499045,860,22235.019966921005,20610.39270433488,860,N/A,N/A
870,25.093583195157372,26.959675760857014,870,22491.12428279543,20862.347608586584,870,N/A,N/A
880,25.421929092585508,25.30471805909565,880,22745.1455634863,21116.191363144215,880,N/A,N/A
890,26.335916203402814,25.11787952084149,890,22999.148128064884,21369.312903811504,890,N/A,N/A
900,25.68207896113416,24.691004872963855,900,23256.819104989525,21627.134084119374,900,N/A,N/A
910,28.564234106111783,27.35628276665439,910,23523.41192683668,21879.783398656265,910,N/A,N/A
920,26.318810562883474,25.41176497036555,920,23779.671387964798,22128.359921260955,920,N/A,N/A
930,25.811349176807248,24.679534566550615,930,24037.450493567758,22380.10298430803,930,N/A,N/A
940,25.569880235872102,25.721620631512106,940,24295.10578424443,22634.082448351943,940,N/A,N/A
950,25.435495845676737,25.596529232581048,950,24547.982477240716,22886.799399765674,950,N/A,N/A
960,25.219047158868648,25.644492062217402,960,24801.886589976133,23141.28876831935,960,N/A,N/A
970,25.55010574099856,25.941179011670418,970,25055.79701811257,23390.461540386143,970,N/A,N/A
980,25.670376141408152,25.080053893855407,980,25308.981814886425,23645.88953264603,980,N/A,N/A
990,25.227191177849058,25.473956604489686,990,25564.83361428124,23896.13454571085,990,N/A,N/A
1000,26.4942692351687,25.056304246005272,1000,25819.876212482894,24152.609733479276,1000,N/A,N/A
1010,25.999218228973902,24.770295300709986,1010,26079.177546856583,24404.948380489226,1010,N/A,N/A
1020,25.09232155617113,24.89975628728939,1020,26334.700031292476,24670.21998139697,1020,N/A,N/A
1030,25.151763994273203,24.73939707999793,1030,26589.666472266355,24923.941949830958,1030,N/A,N/A
1040,25.32243939648724,24.72631602259317,1040,26844.45492379512,25177.01077900001,1040,N/A,N/A
1050,25.094822620455318,25.07048020806756,1050,27102.984965195767,25432.733183435343,1050,N/A,N/A
1060,25.25734723045533,25.105083831680528,1060,27356.77225421898,25690.130304026046,1060,N/A,N/A
1070,25.950026701899873,24.743797001334936,1070,27612.863146660635,25941.122216210104,1070,N/A,N/A
1080,25.322440787366304,27.001973389879886,1080,27873.247800308094,26193.85293151552,1080,N/A,N/A
1090,25.112611054842873,25.381576513987515,1090,28131.157533107435,26447.620142670083,1090,N/A,N/A
1100,25.35591399527443,24.776079093316543,1100,28384.643513156287,26699.26846576559,1100,N/A,N/A
1110,25.891137201020456,25.0535265573044,1110,28649.03983437028,26948.829398378635,1110,N/A,N/A
1120,25.157235748111656,25.454334224603645,1120,28904.940976101516,27204.9946679587,1120,N/A,N/A
1130,26.887772378890315,25.55652104217726,1130,29166.34884081765,27460.242173862127,1130,N/A,N/A
1140,25.29386272092949,27.347720913489386,1140,29428.530568093312,27717.946385743664,1140,N/A,N/A
1150,25.757732833669024,25.93473490535041,1150,29689.212631325885,27971.54501192547,1150,N/A,N/A
1160,25.089991120757936,26.946932230989912,1160,29945.11733716012,28227.147743250152,1160,N/A,N/A
1170,25.245826113536715,25.163476415259808,1170,30202.663044474066,28488.69151864451,1170,N/A,N/A
1180,25.397714068103486,24.931351499758595,1180,30457.511714771328,28749.97922200012,1180,N/A,N/A
1190,25.627299910618557,28.182929199474113,1190,30719.12767364256,29017.621804269165,1190,N/A,N/A
1200,25.64839193365384,26.973956621946595,1200,30979.7416925403,29280.88680972574,1200,N/A,N/A
1210,25.130697462917247,25.75273078843964,1210,31235.71308292227,29532.901525775025,1210,N/A,N/A
1220,25.721857803969804,24.872083577987485,1220,31495.114274040116,29789.412880968343,1220,N/A,N/A
1230,25.08872915795022,24.91203070160545,1230,31752.196325812423,30045.13105845881,1230,N/A,N/A
1240,25.141790842157636,25.50188960796021,1240,32004.982779024213,30297.792826934347,1240,N/A,N/A
1250,25.653660180456,25.47499678950701,1250,32265.24093166935,30551.219896024722,1250,N/A,N/A
1260,25.492344523240394,25.034267837262966,1260,32520.106646823253,30810.076545897562,1260,N/A,N/A
1270,25.168000444133032,24.902812786580075,1270,32774.66572182757,31062.723331083183,1270,N/A,N/A
1280,25.259481146716762,25.938406355004727,1280,33032.19882867437,31318.71854496783,1280,N/A,N/A
1290,27.52959688544752,27.08765978797611,1290,33288.646923491455,31576.824802938696,1290,N/A,N/A
1300,26.858657701252348,25.400927264429757,1300,33548.29066820587,31831.659205820575,1300,N/A,N/A
1310,25.348064186089168,25.090333616231494,1310,33803.37936814375,32084.528892682134,1310,N/A,N/A
1320,28.701804584974877,24.97444633368756,1320,34060.48063529014,32336.606966026455,1320,N/A,N/A
1330,25.126728497787038,24.907103597109334,1330,34319.31518828977,32589.312325237257,1330,N/A,N/A
1340,28.680241273216474,25.178128406025795,1340,34577.35277957298,32846.57016880475,1340,N/A,N/A
1350,25.876977377342794,25.014603187839107,1350,34832.24110014651,33098.28368746815,1350,N/A,N/A
1360,25.1322852606613,24.89988776175516,1360,35086.45766346624,33349.186826744524,1360,N/A,N/A
1370,28.640756888382374,24.930597436003737,1370,35342.56255317513,33601.54866643849,1370,N/A,N/A
1380,25.115536960836902,25.065607467669082,1380,35602.384405745135,33854.0701496947,1380,N/A,N/A
1390,25.367037532324538,24.947264588115722,1390,35868.55283257742,34109.102881534345,1390,N/A,N/A
1400,25.327134498674933,25.354028053068898,1400,36125.68716194649,34364.3759625636,1400,N/A,N/A
1410,26.510046439775387,24.994631912765904,1410,36381.615223915716,34616.866650307595,1410,N/A,N/A
1420,25.187981085653533,25.33036333987338,1420,36634.59095163382,34874.12305721006,1420,N/A,N/A
1430,25.627435527566558,24.971407234930933,1430,36896.9273735327,35126.27590168843,1430,N/A,N/A
1440,25.284540313796214,25.23411741244995,1440,37151.65444519702,35387.28695222599,1440,N/A,N/A
1450,25.293360897813233,25.74762163020295,1450,37412.884268764705,35644.70122486537,1450,N/A,N/A
1460,25.176066273733632,25.169489890230235,1460,37671.82418429338,35900.004268273704,1460,N/A,N/A
1470,25.11455824334258,25.987764770307177,1470,37927.604983757614,36157.786663862404,1470,N/A,N/A
1480,27.035963345325207,24.906683744982093,1480,38187.854618061356,36412.61955960595,1480,N/A,N/A
1490,25.095657224999957,24.995842166642998,1490,38451.13254428351,36673.469462753295,1490,N/A,N/A
1500,26.46025301698529,27.16370075740061,1500,38711.16880014014,36932.776538503334,1500,N/A,N/A
1510,26.14739114647022,27.990796104765614,1510,38971.425877737514,37196.53599813251,1510,N/A,N/A
1520,26.783429255549756,25.33384980921099,1520,39229.08129909442,37449.62686410883,1520,N/A,N/A
1530,25.461315362100382,26.266652588807506,1530,39486.241219615586,37711.62531171465,1530,N/A,N/A
1540,25.088760311454937,24.998657259964073,1540,39740.71753048815,37965.352229239994,1540,N/A,N/A
1550,26.74565070554807,26.813500718584237,1550,40006.64799643234,38227.86301421407,1550,N/A,N/A
1560,25.124608509540316,25.75793650905319,1560,40267.93286911794,38482.93014173733,1560,N/A,N/A
1570,25.44721256066351,27.359302400210346,1570,40529.636174755666,38745.96033018725,1570,N/A,N/A
1580,25.327485922787446,25.38157278769529,1580,40790.46582777009,39002.61813495771,1580,N/A,N/A
1590,25.150675960919337,25.93761410645138,1590,41043.81210880455,39255.97876898058,1590,N/A,N/A
1600,25.21767171151016,26.144932718034557,1600,41297.928160788426,39511.26882438707,1600,N/A,N/A
1610,25.143180016027276,25.937380126053373,1610,41553.61696005352,39763.99373495572,1610,N/A,N/A
1620,25.75861629864736,25.26978366619562,1620,41813.31785985878,40018.12804858393,1620,N/A,N/A
1630,26.072123005653438,27.570286801355216,1630,42075.42463862429,40277.67557618526,1630,N/A,N/A
1640,25.183304825209024,24.997457114656076,1640,42331.990894269664,40540.67213409623,1640,N/A,N/A
1650,25.52546274247976,25.11878037539523,1650,42591.53437930461,40795.94613229716,1650,N/A,N/A
1660,25.257372465754955,25.100340526946646,1660,42848.7984015678,41049.170819439096,1660,N/A,N/A
1670,25.09857237151228,25.018367675483255,1670,43103.95795255675,41312.140493193845,1670,N/A,N/A
1680,25.251165911717983,24.996454019284158,1680,43364.95614578477,41567.831235851896,1680,N/A,N/A
1690,25.598374334048184,26.421898806402332,1690,43623.307678885736,41832.128100260496,1690,N/A,N/A
1700,25.278015707370255,25.0910620682772,1700,43884.02449945609,42090.19630344461,1700,N/A,N/A
1710,25.92228964193867,25.079764001668885,1710,44144.19041901826,42348.23971635447,1710,N/A,N/A
1720,25.456836462005242,27.734529544869098,1720,44401.221983760544,42608.25603281093,1720,N/A,N/A
1730,25.155944389646088,30.17269452034426,1730,44655.400423726234,42865.38776557031,1730,N/A,N/A
1740,25.262190931620836,29.529319734024096,1740,44911.50508017671,43123.971923691795,1740,N/A,N/A
1750,25.266999759841344,25.506819231082343,1750,45171.244658442614,43389.24232176116,1750,N/A,N/A
1760,25.088745963931007,25.881085898652362,1760,45429.151609911816,43650.65285973869,1760,N/A,N/A
1770,25.373732516068515,28.501371579326932,1770,45692.77355186253,43914.4133399143,1770,N/A,N/A
1780,25.81050242525213,25.006248030468832,1780,45948.45407137552,44168.40892419051,1780,N/A,N/A
1790,25.102048156020153,25.361595463481237,1790,46205.84162726499,44427.56834938102,1790,N/A,N/A
1800,25.13920556756388,25.31122450818856,1800,46464.16441564063,44681.66351430999,1800,N/A,N/A
1810,26.061001895633233,25.07447681703921,1810,46720.82197886012,44935.54384774875,1810,N/A,N/A
1820,25.21365527278369,25.012235482869304,1820,46976.75372768033,45192.39627497213,1820,N/A,N/A
1830,25.405139721172734,28.11142433957233,1830,47232.070917402576,45454.69493956752,1830,N/A,N/A
1840,25.160769999542925,25.044688824304338,1840,47486.41857921187,45713.44903199477,1840,N/A,N/A
1850,25.369011273368994,25.089105009133128,1850,47747.91335023279,45968.58444982639,1850,N/A,N/A
1860,25.39193106991871,25.02749784504766,1860,48001.790256662345,46223.61592328874,1860,N/A,N/A
1870,25.089613986108034,26.347429897835774,1870,48258.33126577596,46481.07382879176,1870,N/A,N/A
1880,25.098356753598814,26.446573148075053,1880,48512.03917341617,46734.14840938687,1880,N/A,N/A
1890,25.390209670486474,30.165446419058274,1890,48766.147745100585,46994.785627365425,1890,N/A,N/A
1900,26.006309195644516,25.16705981613018,1900,49023.167872120386,47250.88813496091,1900,N/A,N/A
1910,27.76772539732349,25.388139314311694,1910,49285.97850442249,47505.315846762984,1910,N/A,N/A
1920,26.91085860585048,25.20142109011231,1920,49543.91412679769,47759.47589434477,1920,N/A,N/A
1930,26.30584146021303,25.432888615807418,1930,49800.36775892047,48018.02275740728,1930,N/A,N/A
1940,26.62473739223642,25.312923229664154,1940,50062.2226062382,48273.21840588256,1940,N/A,N/A
1950,25.089695971143048,25.5366970304924,1950,50322.412623406286,48532.22624725376,1950,N/A,N/A
1960,26.100642213399052,26.01820105536932,1960,50583.68980349128,48791.01061687864,1960,N/A,N/A
1970,25.246205916843433,25.511389834359246,1970,50839.90384842293,49043.097167107175,1970,N/A,N/A
1980,25.09800152482922,25.552557173057735,1980,51096.119947751264,49302.14276764779,1980,N/A,N/A
1990,27.391928952168424,25.00274565327639,1990,51364.73611674893,49560.19211952562,1990,N/A,N/A
2000,25.08906431138109,27.081658985601592,2000,51620.69246198156,49817.7500126348,2000,N/A,N/A
2010,25.218748896380546,26.852135717654974,2010,51877.43206501666,50081.79930638138,2010,N/A,N/A
2020,26.078751590236365,25.92603460460352,2020,52136.58377187601,50345.029030719896,2020,N/A,N/A
2030,25.276671577039146,25.037597620342435,2030,52394.336430965624,50602.28938469878,2030,N/A,N/A
2040,26.02228392823066,25.052790998666723,2040,52653.40370718623,50856.76929594497,2040,N/A,N/A
2050,25.29943717919636,25.196900877460845,2050,52907.985906850634,51118.44582415635,2050,N/A,N/A
2060,26.045345039375796,25.998631688772676,2060,53165.00120470183,51372.49390202041,2060,N/A,N/A
2070,27.445678510219906,25.355317876077223,2070,53426.5358939432,51628.301908741014,2070,N/A,N/A
2080,25.951341768083406,27.035433843944936,2080,53682.11641972544,51887.58094954144,2080,N/A,N/A
2090,26.098592696143324,26.152437231635652,2090,53939.725925051665,52145.180433907284,2090,N/A,N/A
2100,25.175403670824778,25.815756330271107,2100,54204.126159289444,52403.13146815008,2100,N/A,N/A
2110,25.099064914370015,25.926965459047377,2110,54463.70249841837,52662.78470751714,2110,N/A,N/A
2120,29.626329544957258,27.04801519545486,2120,54729.77594503811,52923.14642386045,2120,N/A,N/A
2130,25.09971734778577,25.06014338756798,2130,54987.33918815785,53181.9403136161,2130,N/A,N/A
2140,25.210048253223416,25.371565231177453,2140,55242.50113634685,53437.37931286243,2140,N/A,N/A
2150,25.113073651410136,28.13413381365607,2150,55496.080428010406,53693.4622875943,2150,N/A,N/A
2160,25.32505817363953,26.08492805386772,2160,55756.46122482989,53955.23949662169,2160,N/A,N/A
2170,25.210119586643373,25.262451169608457,2170,56017.18236349179,54211.29511100814,2170,N/A,N/A
2180,25.24756054801746,25.062561978138653,2180,56275.28010617516,54467.00128862762,2180,N/A,N/A
2190,25.167017404642564,25.232338869405446,2190,56535.29679726358,54721.872020182236,2190,N/A,N/A
2200,25.100136567002536,25.15336994303138,2200,56789.61855408597,54975.075106036515,2200,N/A,N/A
2210,26.124181422289965,25.05566502300431,2210,57045.863546618486,55230.43238398824,2210,N/A,N/A
2220,25.19020416393858,25.350093418743956,2220,57299.14061256662,55486.52429268237,2220,N/A,N/A
2230,29.76990663895057,25.640775091081863,2230,57560.12232251961,55744.2989520311,2230,N/A,N/A
2240,25.962071569638095,25.08364523144568,2240,57818.473666307145,56002.06362817969,2240,N/A,N/A
2250,25.100254062388597,26.2326694446366,2250,58071.16976173276,56260.792423520186,2250,N/A,N/A
2260,25.187443657655326,25.358480849463458,2260,58330.04261853522,56522.34815048336,2260,N/A,N/A
2270,25.14529143838632,25.146210460041814,2270,58587.34896749204,56779.48126287011,2270,N/A,N/A
2280,25.39818890610331,26.192395684714686,2280,58842.64001753932,57041.50750313446,2280,N/A,N/A
2290,25.103804946536687,25.597679238680854,2290,59096.93411876501,57301.04417300056,2290,N/A,N/A
2300,26.353619223334682,28.46236951039562,2300,59360.86195293759,57558.61814869059,2300,N/A,N/A
2310,27.84688637466489,26.54726425499086,2310,59622.93790403075,57815.81920351382,2310,N/A,N/A
2320,25.266073259228538,25.61965334665601,2320,59876.843126846325,58074.725181138834,2320,N/A,N/A
2330,25.09564707598333,25.01509593326181,2330,60131.64017939616,58329.33138826157,2330,N/A,N/A
2340,27.850471353730107,25.358901590774245,2340,60392.40838563436,58584.663706231986,2340,N/A,N/A
2350,25.698985908190807,26.889557062531168,2350,60650.875902634696,58846.394302813926,2350,N/A,N/A
2360,25.972779387643715,25.05479060447917,2360,60911.70043874812,59104.306519585756,2360,N/A,N/A
2370,26.29018902865008,25.648054084093786,2370,61172.58716226788,59368.70728806726,2370,N/A,N/A
2380,25.229170968936597,25.358774233116957,2380,61432.36655448709,59628.20565314536,2380,N/A,N/A
2390,25.50200893747013,25.668841705085125,2390,61688.73746226995,59892.12647626279,2390,N/A,N/A
2400,25.580045388917195,25.143192866990766,2400,61945.94247875234,60146.90292776263,2400,N/A,N/A
2410,25.099789201729056,25.11089228823288,2410,62199.08478114561,60401.60963341692,2410,N/A,N/A
2420,26.21773420631348,25.609169366196905,2420,62465.74973901051,60659.70645428297,2420,N/A,N/A
2430,25.098876170901427,25.64108528706607,2430,62723.34122480697,60918.68615645025,2430,N/A,N/A
2440,25.514002539181842,25.484452227970642,2440,62978.969418363595,61175.66460838606,2440,N/A,N/A
2450,25.132603521646264,25.372075005853464,2450,63235.82419851915,61437.679661245435,2450,N/A,N/A
2460,25.143946093384717,25.299267654240968,2460,63491.08571893948,61692.7068151752,2460,N/A,N/A
2470,25.787849927368697,25.339334607459705,2470,63746.964943858606,61947.146365508466,2470,N/A,N/A
2480,25.489505945453672,25.671179668673176,2480,64018.789253769915,62200.98370732505,2480,N/A,N/A
2490,25.534606855247382,25.394832671530967,2490,64277.64823718508,62460.79513365767,2490,N/A,N/A
2500,25.107666143472617,25.09434110141673,2500,64534.78595991088,62716.46281068379,2500,N/A,N/A
2510,25.13900890226583,25.594249283903437,2510,64798.67918278827,62971.73450835472,2510,N/A,N/A
2520,25.67256875322855,25.098160453296046,2520,65061.02868650993,63231.44071150889,2520,N/A,N/A
2530,25.15203765782724,25.157866429986782,2530,65315.17318055627,63490.7963913441,2530,N/A,N/A
2540,25.6174491260371,25.08799024057151,2540,65571.51190208308,63747.89939364906,2540,N/A,N/A
2550,26.57692400931801,25.44397780607347,2550,65827.68506572458,64004.05425836906,2550,N/A,N/A
2560,25.222341602264777,28.19802279791999,2560,66084.20869076948,64266.47312196901,2560,N/A,N/A
2570,25.34403745086449,25.084529316421506,2570,66348.99584185361,64524.647529645474,2570,N/A,N/A
2580,25.0902564116398,25.289857476622007,2580,66604.83976924275,64784.04258995515,2580,N/A,N/A
2590,27.21238350351684,25.119253095814404,2590,66862.01838649073,65045.35466389682,2590,N/A,N/A
2600,25.090237899933744,25.13735002950662,2600,67121.10597599026,65301.96815399245,2600,N/A,N/A
2610,27.674068502463697,25.918686897825204,2610,67379.32183014363,65560.22165408434,2610,N/A,N/A
2620,26.834671357267517,25.535754271299197,2620,67639.72545259306,65815.35812435705,2620,N/A,N/A
2630,25.096195261911056,25.074222982287196,2630,67894.17563703407,66077.44993608844,2630,N/A,N/A
2640,26.234946755033953,25.827572477094453,2640,68150.24780969652,66333.34766149081,2640,N/A,N/A
2650,25.504314190786136,26.120301367843055,2650,68406.23741561551,66597.66579292734,2650,N/A,N/A
2660,25.157084104109632,27.33439938582909,2660,68661.25931527988,66856.78581082146,2660,N/A,N/A
2670,25.088904544542018,25.264097441526555,2670,68914.76535347848,67112.7090288184,2670,N/A,N/A
2680,25.159984792644828,26.609210539366615,2680,69171.01089082235,67367.44543709904,2680,N/A,N/A
2690,25.50883086957796,25.639872304845664,2690,69432.82343670487,67621.54368241911,2690,N/A,N/A
2700,25.124710330359772,25.093501356662703,2700,69687.68036882779,67884.69674178511,2700,N/A,N/A
2710,25.69814472351368,25.077250772379468,2710,69952.47845917991,68141.73635572969,2710,N/A,N/A
2720,25.184089812089518,25.12771162073942,2720,70208.24392341134,68399.07289060969,2720,N/A,N/A
2730,25.18655042510975,25.209495016574795,2730,70467.94191583771,68654.4547574557,2730,N/A,N/A
2740,25.092126572674758,25.0759268143736,2740,70722.14413197339,68911.21001060675,2740,N/A,N/A
2750,25.974373782538553,25.148850758323096,2750,70978.46089446485,69167.5211639995,2750,N/A,N/A
2760,25.089042229779235,25.333655701508675,2760,71234.98355370607,69425.27715270805,2760,N/A,N/A
2770,25.34847136267142,25.704278141111647,2770,71491.76801084798,69685.80982554278,2770,N/A,N/A
2780,25.90046415965551,27.361403163107635,2780,71753.11066269268,69943.1702969555,2780,N/A,N/A
2790,26.12223554548162,26.826061222323574,2790,72011.3350692252,70201.30786073564,2790,N/A,N/A
2800,25.956207482050708,25.20406498086296,2800,72271.60443284425,70462.52677939051,2800,N/A,N/A
2810,25.631280308180532,26.714729996917917,2810,72530.3272431637,70725.31271935879,2810,N/A,N/A
2820,25.088811509403865,27.884209339986064,2820,72783.82474812151,70983.79209430008,2820,N/A,N/A
2830,25.633420823800783,25.411089728146496,2830,73040.35040236679,71236.45003189429,2830,N/A,N/A
2840,25.294978037327425,25.39570097926279,2840,73299.6279192674,71489.873109363,2840,N/A,N/A
2850,25.196608451939912,25.394972519549487,2850,73558.72797258095,71749.66520913933,2850,N/A,N/A
2860,27.11376948114654,27.541105639719174,2860,73815.04562412428,72012.02396980513,2860,N/A,N/A
2870,25.891638326925865,26.658620723006077,2870,74071.15097921481,72267.560464424,2870,N/A,N/A
2880,25.240300219207278,25.450404243216603,2880,74325.89658803279,72520.98951079688,2880,N/A,N/A
2890,25.12193123528162,35.66260982095613,2890,74579.48429087926,72792.63084465123,2890,N/A,N/A
2900,25.388695502095295,25.186136783812675,2900,74844.27047189714,73049.99013196709,2900,N/A,N/A
2910,26.065745935896146,25.14193121915006,2910,75103.20946169272,73305.02424879397,2910,N/A,N/A
2920,25.08931391260829,29.354152077968934,2920,75361.23588473092,73563.26713898355,2920,N/A,N/A
2930,26.00286259398192,25.69425834810575,2930,75617.0096211364,73825.38230330896,2930,N/A,N/A
2940,25.26586542891057,25.373425813669282,2940,75874.37772776063,74077.95004804105,2940,N/A,N/A
2950,26.60035686955164,26.118764133106342,2950,76128.51573756244,74342.72890604989,2950,N/A,N/A
2960,25.098822119961614,25.4362588529134,2960,76385.26596614455,74600.68747405936,2960,N/A,N/A
2970,25.241910828412042,25.092261579070303,2970,76640.44224888508,74858.32141744043,2970,N/A,N/A
2980,25.40227405727736,25.50492639226717,2980,76903.33964360984,75113.83948342883,2980,N/A,N/A
2990,25.089618678650087,26.092704785064555,2990,77157.40327788607,75374.23341298933,2990,N/A,N/A
3000,25.88592381625887,25.342579679670404,3000,77411.98407264659,75627.29743792802,3000,N/A,N/A
3010,25.22152976411623,26.07361568712397,3010,77672.43222679698,75892.27368512373,3010,N/A,N/A
3020,25.3890314431908,25.218351655015294,3020,77926.83924192828,76146.16977158058,3020,N/A,N/A
3030,32.80444810545976,26.294493014761866,3030,78193.56055358531,76402.19065895375,3030,N/A,N/A
3040,25.48205478071309,25.13283254247006,3040,78446.90906835542,76660.81055675042,3040,N/A,N/A
3050,25.09094012934634,25.54705073233257,3050,78699.0308763373,76918.15730980507,3050,N/A,N/A
3060,25.202802486245353,26.95756630947178,3060,78957.47991892832,77173.68248135613,3060,N/A,N/A
3070,25.088734054600867,26.070127183788912,3070,79213.31125057838,77432.28977007722,3070,N/A,N/A
3080,25.17060024495941,25.276930763851485,3080,79470.80076769274,77688.35767734045,3080,N/A,N/A
3090,25.12673156175233,25.2369264500134,3090,79738.03910040046,77943.5655178396,3090,N/A,N/A
3100,25.182765532179328,25.108816433206012,3100,79993.40106419295,78199.45680701522,3100,N/A,N/A
3110,25.104093873580606,25.09161243555458,3110,80249.99262568253,78454.62410187707,3110,N/A,N/A
3120,26.326125665045886,25.41951737383083,3120,80504.49998652926,78712.49388818372,3120,N/A,N/A
3130,27.174948977317623,25.17406379499613,3130,80765.5005828971,78971.82500513918,3130,N/A,N/A
3140,25.630288616666707,26.179354238248937,3140,81026.8856453074,79233.15230070526,3140,N/A,N/A
3150,25.168000822784343,26.06547103182961,3150,81285.69387712094,79488.23357320244,3150,N/A,N/A
3160,25.149785396823685,25.629314036453028,3160,81537.79346575466,79749.62283717934,3160,N/A,N/A
3170,25.566413929458914,25.23655282797259,3170,81794.14442979118,80003.2578738237,3170,N/A,N/A
3180,25.158267152130062,25.105749876256997,3180,82048.42487573986,80265.6186433827,3180,N/A,N/A
3190,27.090959335608147,29.31269499270619,3190,82311.17138934406,80523.39267399577,3190,N/A,N/A
3200,25.20695976196983,25.14091065943268,3200,82578.99576591529,80783.91644863902,3200,N/A,N/A
