Time\ information,r2_1_100,r1_2_200,Time\ infoAddUp,r2_1_100,r1_2_200,Time\ entropy,r2_1_100,r1_2_200
1380,3.077443497009901,3.0054699278565806,1380,5047.5230057137,4859.301888428517,1380,3.6129227376785322,3.6557928611250534
1390,4.353812457559118,4.434333813964358,1390,5086.671069393462,4896.702344409755,1390,3.611766353788739,3.667868900445333
1400,2.9138130187602966,3.0514698411218637,1400,5123.620163577611,4932.5615532964,1400,3.6120333521447145,3.6618562228257967
1410,3.082179741691946,3.2257124185616184,1410,5156.287083232161,4969.335995122826,1410,3.6137223849424887,3.6496779497594924
1420,4.965529909072198,2.9227674797011596,1420,5194.81801238287,5010.039980649327,1420,3.615496674368338,3.632588806394856
1430,3.089422313747522,3.1547699476231656,1430,5229.271205151079,5047.370933368366,1430,3.6160282357026845,3.6262724809384106
1440,3.7863777287534175,2.9515687913065536,1440,5262.122925745796,5083.836759500397,1440,3.616116796770549,3.6262724809384106
1450,3.4399553278700687,6.134590201301629,1450,5295.408652744709,5122.360608252572,1450,3.614255063011225,3.6411841403444165
1460,3.3617381104635804,3.356810510711548,1460,5333.600237836473,5159.963656071988,1460,3.61797443951832,3.611854526374071
1470,2.923351185765217,2.925038029553172,1470,5366.080272845853,5194.561359937408,1470,3.6175325136585084,3.6142776895694078
1480,4.051758444078569,3.083964683479361,1480,5401.488309277658,5226.994210647878,1480,3.61832781400477,3.6037178056533468
1490,3.075094607313437,5.626189859591782,1490,5440.796872953759,5263.768867260371,1490,3.6172672472415672,3.6174959198078627
1500,3.0730331244413134,3.9930859953956825,1500,5473.8029595757935,5310.78721616912,1500,3.61832781400477,3.6037178056533468
1510,4.312414110545649,4.847492336183685,1510,5518.797680307938,5351.984963283325,1510,3.6170018975799123,3.6222964121672256
1520,3.0918405245795992,3.1309977420899036,1520,5552.929531772638,5389.760467288381,1520,3.6166479684416664,3.620699807087653
1530,2.918125800276707,5.346265471111755,1530,5587.493847974747,5424.629974250279,1530,3.6143438100538905,3.6419604636715506
1540,6.58117453052852,2.9513379515700233,1540,5622.059936409277,5469.827188444331,1540,3.612567095816497,3.6633641105350803
1550,3.0873555068391383,2.9649957150904527,1550,5659.258443778986,5505.328147490613,1550,3.615496674368338,3.6318022935179557
1560,4.994464084799839,3.0514698411218637,1560,5699.290149138973,5538.706617545651,1560,3.612567095816497,3.6618562228257967
1570,2.916953291355349,5.281339506775437,1570,5731.578284237252,5579.998533588441,1570,3.6137223849424887,3.6473713873226306
1580,3.4317199208101896,3.2821362304926955,1580,5771.20933587928,5613.992025527726,1580,3.6128338412473826,3.653505857540463
1590,2.9236139180802336,3.0441365754387086,1590,5804.442100415149,5650.243286449592,1590,3.6123892187267685,3.659588447737744
1600,2.914304740105845,3.0441365754387086,1600,5840.5613356517215,5686.768223532029,1600,3.6123002661347776,3.659588447737744
1610,3.0720299843913983,4.453479718982446,1610,5880.693205661478,5721.9843484132225,1610,3.611499271009239,3.6656200318490733
1620,4.336863422497621,4.586089427956805,1620,5920.731171117975,5759.2331348153675,1620,3.6138999816105164,3.650445162936574
1630,3.377472279885317,3.2326827999171424,1630,5963.123548822543,5794.5063666841515,1630,3.613988765949436,3.6473713873226306
1640,3.080019622348219,3.257066073968973,1640,5998.994655829833,5831.427674904035,1640,3.6147874055277853,3.6396289749080037
1650,2.919815321270817,2.9709502117693107,1650,6036.201090447626,5866.2577249716,1650,3.6152307682962252,3.6341592558806846
1660,3.077185603290123,3.297020918229413,1660,6070.574131845793,5902.085595164433,1660,3.616205348561773,3.627856771946048
1670,3.076136412007412,4.2078111662396696,1670,6108.70435940395,5934.793091127699,1670,3.616736464617083,3.6246846911489397
1680,2.9233868082219807,6.307753716466142,1680,6145.498110229944,5976.617532579052,1680,3.6153194129484634,3.6294375796349536
1690,5.708597519939181,2.9832152901675966,1690,6190.579207764406,6011.2648806687175,1690,3.6153194129484634,3.6388501291447013
1700,4.037880038100364,4.121297926047364,1700,6237.11698182923,6045.89134317061,1700,3.6165594630021927,3.619900172893697
1710,7.418183522258025,3.369687748670411,1710,6276.642812643951,6080.346515641303,1710,3.61832781400477,3.6086108828221053
1720,2.9233831299087414,2.9231985301466112,1720,6316.231763242435,6113.90846824356,1720,3.615408048305128,3.6333744598873703
1730,4.0475900176937145,3.0884141570022825,1730,6349.5895567194,6146.955088852712,1730,3.6177976968871337,3.6102345342423896
1740,2.9232454540906296,3.717539596190301,1740,6381.113190663604,6186.969623577503,1740,3.6170018975799123,3.6214985528514285
1750,2.922381544198205,3.048269860564713,1750,6418.66348790722,6220.713540445528,1750,3.6165594630021927,3.6222964121672256
1760,2.923351185765217,3.104549079824682,1760,6458.337349235761,6252.554710675047,1760,3.6175325136585084,3.6142776895694078
1770,3.073717010265097,3.4398471470738405,1770,6491.018580133328,6287.501885296485,1770,3.61797443951832,3.607797679676937
1780,2.92533614888407,2.916902939762865,1780,6527.759299922267,6322.380413205066,1780,3.6180627969837915,3.609423166981892
1790,3.0738884932367894,3.067303893516571,1790,6569.422858006734,6354.362935547291,1790,3.617886072820124,3.611854526374071
1800,2.9272740519437352,5.072240104242059,1800,6610.848725993113,6388.600761218524,1800,3.619034120340346,3.5996146399151963
1810,3.100188117807492,3.837465251038961,1810,6651.716680784503,6424.463064257823,1810,3.6187693245797927,3.6012587183278106
1820,3.073717010265097,3.068890144408518,1820,6686.218874011337,6458.930831569261,1820,3.61797443951832,3.61104498668251
1830,4.3013426824799055,2.916902939762865,1830,6720.4020695102545,6503.340262828207,1830,3.6184161345602193,3.609423166981892
1840,2.9233581199566077,3.4398471470738405,1840,6758.042507718225,6535.479902991128,1840,3.61797443951832,3.607797679676937
1850,3.369723547482927,3.2887003615608434,1850,6794.199440723762,6571.090196675672,1850,3.61593966535608,3.6302266820389075
1860,3.7937226594785525,2.979074439891992,1860,6832.144827538734,6610.000873639349,1860,3.614876096689469,3.6372899023477068
1870,3.074921690754144,6.39828314399681,1870,6866.467123586704,6646.144476354086,1870,3.617355678627171,3.6214985528514285
1880,2.9233498281995742,3.722084508556513,1880,6901.172166654038,6683.148304319606,1880,3.6168249515305337,3.620699807087653
1890,3.075094607313437,3.478296708520878,1890,6934.904028150436,6725.27262560801,1890,3.6172672472415672,3.6142776895694078
1900,3.364502292683669,3.056690657993863,1900,6972.400016267197,6757.3249230896445,1900,3.6172672472415672,3.6174959198078627
1910,4.03857284823651,5.514943987308769,1910,7009.152117101054,6796.554925888405,1910,3.6166479684416664,3.627065062821088
1920,3.3746420299207256,3.0206643747209125,1920,7043.913154560124,6829.205347323093,1920,3.6146987050578834,3.6411841403444165
1930,3.0914946088879143,2.9187701156931105,1930,7081.077626546698,6863.738553852733,1930,3.6165594630021927,3.6230933870105875
1940,5.6918891568602215,3.0417231649522716,1940,7117.223741245013,6898.284173430494,1940,3.616736464617083,3.6262724809384106
1950,2.9233547849023083,2.92010533670636,1950,7152.748520068883,6936.9575356372925,1950,3.6177976968871337,3.611854526374071
1960,3.079484230900249,2.979074439891992,1960,7191.683136561812,6970.495976199446,1960,3.6150534510966255,3.6372899023477068
1970,3.0770102247653464,3.690701396851309,1970,7228.238323912365,7010.331520446094,1970,3.6162938910784463,3.6262724809384106
1980,2.923365007886564,3.0379984422713937,1980,7263.35494778831,7044.051331335749,1980,3.61593966535608,3.6286476102429286
1990,4.305486740538195,3.44461639122171,1990,7300.412191799765,7075.9870103356625,1990,3.617886072820124,3.6086108828221053
2000,3.0897673153014016,2.949704442512682,2000,7336.998767258227,7113.127595012736,2000,3.616116796770549,3.6254790243618973
2010,3.44874338147347,7.917513155846545,2010,7375.963679097815,7150.547950899655,2010,3.6157624968182294,3.627856771946048
2020,3.7905690440460162,3.6392127859136565,2020,7410.1216628796765,7189.243225554992,2020,3.615408048305128,3.6357262828792494
2030,4.024048429762949,3.204040804892269,2030,7449.379878467893,7225.772917869778,2030,3.6147874055277853,3.6372899023477068
2040,3.7905690440460162,3.1791205204432997,2040,7486.714520898756,7261.117286367403,2040,3.615408048305128,3.6318022935179557
2050,3.448225357246165,3.0379984422713937,2050,7520.671472096685,7298.144929488405,2050,3.6156738986227785,3.6286476102429286
2060,4.87948086043861,6.249605386732222,2060,7555.07618505733,7340.488426345751,2060,3.61593966535608,3.6246846911489397
2070,3.7848099604115983,3.6862998270407807,2070,7592.974191332323,7374.121121522781,2070,3.6163824243226808,3.627065062821088
2080,3.367977555738549,2.9198599315792184,2080,7628.053054053849,7406.7563086809005,2080,3.6163824243226808,3.6262724809384106
2090,4.3034135533625,2.9169347525731726,2090,7667.524970885712,7447.107943165949,2090,3.6181511452186395,3.6086108828221053
2100,3.0763107640388005,4.809376695331103,2100,7705.007876802163,7482.01366151243,2100,3.6166479684416664,3.6262724809384106
2110,3.076660083804743,3.044290835742374,2110,7735.845565489278,7513.691600067004,2110,3.61647094829656,3.6246846911489397
2120,3.3757016938387787,3.244652293095607,2120,7778.175314131736,7547.646481316231,2120,3.614432547777769,3.6435106006339284
2130,3.080198498180433,2.9271812552532728,2130,7819.050329302968,7583.8507546493765,2130,3.6146987050578834,3.6396289749080037
2140,3.3749950273507134,3.249564227211737,2140,7853.564286617236,7620.727597792625,2140,3.6146099952776574,3.6419604636715506
2150,4.040651980415667,3.497772830880815,2150,7890.018956809015,7662.136483532587,2150,3.616913429184113,3.6174959198078627
2160,2.923402398965744,3.3742044721357916,2160,7924.049326365269,7700.819807932858,2160,3.6192106048051493,3.5963151566773264
2170,3.0956556405393374,3.094831324412497,2170,7959.454090352225,7735.890368790186,2170,3.617620917308409,3.611854526374071
2180,3.4700982134276037,3.9178664545523585,2180,7992.618501249707,7776.547608564677,2180,3.619387052455523,3.5938305647204896
2190,2.923349271590907,3.1143765944430184,2190,8027.3329293213255,7814.011859210064,2190,3.6172672472415672,3.6166927119365098
2200,4.89420847496594,3.059635803156966,2200,8063.221176302339,7851.1241843753905,2200,3.617444100765455,3.6158886056227355
2210,3.0960033815948043,4.906337623916944,2210,8100.472867441051,7892.25486527494,2210,3.617709311717256,3.61104498668251
2220,3.366237139239784,4.962482500505571,2220,8140.254262888218,7931.09592856538,2220,3.6168249515305337,3.6166927119365098
2230,2.9233675584147103,3.035599390794605,2230,8177.368036181247,7964.294910493199,2230,3.615851085728624,3.6302266820389075
2240,2.9241136086823216,3.062650561046542,2240,8212.648753665988,7998.630256101241,2240,3.617444100765455,3.6142776895694078
2250,2.9267435022256714,3.0875114595731734,2250,8248.212525563044,8035.917546908061,2250,3.6187693245797927,3.6020793493235055
2260,4.296519650670437,3.0448873595305668,2260,8283.77700377207,8068.434359863342,2260,3.619034120340346,3.5987911881719206
2270,3.09844182176479,5.69281496910636,2270,8316.509160201937,8104.6316298428865,2270,3.61832781400477,3.611854526374071
2280,2.929053536729231,4.439670900298925,2280,8353.646036637683,8137.734894384045,2280,3.61991617468597,3.5954879134584226
2290,3.1054497351214168,2.92173618776487,2290,8385.376737511664,8169.797912598025,2290,3.6200924752444386,3.590504355811906
2300,2.9310304626094608,3.1313694743340625,2300,8418.725318780613,8204.19217207046,2300,3.6208853734426736,3.5838053877747678
2310,3.106858583015897,2.9244373961267334,2310,8451.74829537734,8240.666214333814,2310,3.6204449661831344,3.585485994084759
2320,2.9303092201447285,3.8561928805480843,2320,8483.225091180815,8273.42027461759,2320,3.620533065976052,3.585485994084759
2330,3.100188117807492,3.0893119349871427,2330,8521.27545315979,8308.009158416331,2330,3.6187693245797927,3.6012587183278106
2340,2.923356358889532,5.7024385390637296,2340,8555.815159928377,8342.48982718044,2340,3.617886072820124,3.61104498668251
2350,2.923592206778909,3.058154548083326,2350,8590.472429024667,8375.644005362034,2350,3.617178806606545,3.6166927119365098
2360,2.9233497223732803,3.3350197258773595,2360,8625.510496707331,8409.68311880468,2360,3.617355678627171,3.6174959198078627
2370,4.045507380026869,3.068890144408518,2370,8669.579883830716,8442.967301772496,2370,3.6175325136585084,3.61104498668251
2380,4.871695520079058,3.033267279083816,2380,8711.835591470553,8481.923313640698,2380,3.615142114346318,3.6318022935179557
2390,3.370073415328552,2.921950256219656,2390,8750.19916773362,8513.049591852885,2390,3.615851085728624,3.6310149193652204
2400,2.921693475056231,2.9195645824406844,2400,8781.423436729749,8545.647923654918,2400,3.616205348561773,3.6254790243618973
2410,6.051132587542425,3.522350704073653,2410,8819.040589684257,8586.755214102059,2410,3.616205348561773,3.6214985528514285
2420,4.043425793401031,2.9233798045897537,2420,8855.290550526131,8619.039377667004,2420,3.6172672472415672,3.613470875763354
2430,2.923353648190175,2.9190196413634504,2430,8892.384298267303,8655.717395432604,2430,3.61647094829656,3.623889479350397
2440,3.370073415328552,2.963037448262848,2440,8928.397655307199,8690.23314958742,2440,3.615851085728624,3.6310149193652204
2450,4.872560159705388,3.034424985478066,2450,8964.283304731145,8723.340547311966,2450,3.6152307682962252,3.6310149193652204
2460,4.316582914095064,3.5571891204603694,2460,9000.838610957377,8759.009183081753,2460,3.61647094829656,3.627065062821088
2470,3.780639831631895,2.9388035768065577,2470,9037.467493973414,8795.344694583682,2470,3.617090356720024,3.620699807087653
2480,4.046201475825747,3.0704940301111083,2480,9075.157695452164,8830.09778808231,2480,3.617620917308409,3.6102345342423896
2490,3.075788323455045,2.9181137180393737,2490,9107.920325620113,8863.100024745558,2490,3.616913429184113,3.620699807087653
2500,3.073203789064501,3.999412914616818,2500,9146.181588536521,8896.980956445566,2500,3.6182394842249344,3.6045356352690208
2510,2.923353648190175,2.9190196413634504,2510,9190.439821888582,8932.61524265696,2510,3.61647094829656,3.623889479350397
2520,4.880346395763575,7.11028623820129,2520,9230.044319271261,8976.517499496256,2520,3.6160282357026845,3.6341592558806846
2530,3.4477074678899076,2.963037448262848,2530,9263.617672531753,9015.053631340319,2530,3.6155852911401856,3.6310149193652204
2540,3.3704235064389776,3.1791205204432997,2540,9299.2385570389,9051.382981191873,2540,3.6157624968182294,3.6318022935179557
2550,4.949874712257386,3.1143765944430184,2550,9336.65157377761,9085.373158338687,2550,3.617090356720024,3.6166927119365098
2560,4.885541695513488,2.9187701156931105,2560,9372.539410641632,9117.236276474094,2560,3.6165594630021927,3.6230933870105875
2570,3.4477074678899076,4.199878409392729,2570,9410.277813377119,9155.580354062247,2570,3.6155852911401856,3.6294375796349536
2580,3.787947664522602,2.9649957150904527,2580,9444.932195016203,9188.203005041729,2580,3.615851085728624,3.6318022935179557
2590,2.9233675584147103,2.9211930840072013,2590,9476.848155543366,9221.607088919516,2590,3.615851085728624,3.6294375796349536
2600,2.9233513630659944,2.940586284412357,2600,9509.720069486324,9257.412556188445,2600,3.6166479684416664,3.6214985528514285
2610,4.968147812664137,3.2596025603906815,2610,9545.511318428631,9291.206612764869,2610,3.6152307682962252,3.6388501291447013
2620,3.455489959149583,2.935279323739165,2620,9581.001344140917,9325.27582532575,2620,3.616913429184113,3.6190996482806415
2630,3.4466720938833793,2.963037448262848,2630,9621.781562007858,9358.906893176232,2630,3.615408048305128,3.6310149193652204
2640,3.090112469279111,2.949704442512682,2640,9653.062925689468,9392.445257544136,2640,3.616205348561773,3.6254790243618973
2650,3.378537321106477,3.563499397016435,2650,9690.27119054664,9431.203329921613,2650,3.6137223849424887,3.650445162936574
2660,3.369723547482927,2.9553379714033206,2660,9725.509365662956,9465.036718001296,2660,3.61593966535608,3.627856771946048
2670,2.9233513630659944,2.9423826729150613,2670,9756.861403811843,9497.805723052072,2670,3.6166479684416664,3.6222964121672256
2680,4.318670802462802,3.0404647228357238,2680,9798.124977061058,9533.263253142075,2680,3.616205348561773,3.627065062821088
2690,2.923471264686692,4.047458768625165,2690,9831.954828620661,9567.891849386913,2690,3.6138999816105164,3.6466008863234878
2700,4.343201737900705,3.5336928322839603,2700,9866.568390288077,9600.379125888096,2700,3.613100502484872,3.6565535824954796
2710,3.3746420299207256,8.109257840027002,2710,9903.232292529336,9638.12978106536,2710,3.6146987050578834,3.6411841403444165
2720,2.921008126962385,4.193283732444408,2720,9941.000534315162,9674.000855799575,2720,3.615851085728624,3.6286476102429286
2730,2.924462058173098,4.894025251689397,2730,9976.588885916628,9711.690380902879,2730,3.617620917308409,3.6174959198078627
2740,3.0726924086304965,4.810891069940081,2740,10010.340309022284,9755.422127387721,2740,3.618504445893365,3.6012587183278106
2750,2.923355072185678,3.147918488386419,2750,10050.379069184317,9797.872973156762,2750,3.6163824243226808,3.6246846911489397
2760,3.0738884932367894,3.067303893516571,2760,10080.95144305122,9833.940208220543,2760,3.617886072820124,3.611854526374071
2770,3.3576185001326513,6.610180958641169,2770,10120.207993576592,9873.971914217926,2770,3.619034120340346,3.60616850805026
2780,3.771313239874785,2.9174620203391886,2780,10152.800746068597,9912.583729481585,2780,3.618681040901075,3.6037178056533468
2790,3.0946133292742903,4.288103871320485,2790,10190.567967823634,9950.56054246879,2790,3.617355678627171,3.6142776895694078
2800,6.492202578461399,2.9171260889454675,2800,10233.777689539442,9983.220149732704,2800,3.619034120340346,3.60616850805026
2810,4.902885174257865,3.0601504375076987,2810,10273.428395989153,10017.427800979107,2810,3.61832781400477,3.6028990443838578
2820,3.4721936884510374,5.089046489177781,2820,10306.189914539225,10059.579218814202,2820,3.6197398373793677,3.597966791840516
2830,3.0935723864260805,2.9173290039497575,2830,10346.701386052115,10093.980171056432,2830,3.617090356720024,3.6166927119365098
2840,2.9233726131032842,5.014220734337092,2840,10385.359245800826,10130.151442376075,2840,3.618504445893365,3.6053525353605527
2850,6.477735579251157,9.821741084865241,2850,10426.13819593689,10172.57496168046,2850,3.6200924752444386,3.5987911881719206
2860,3.1022886761255783,2.891835569381049,2860,10462.016950983476,10205.34599899655,2860,3.6192988332311002,3.5963151566773264
2870,4.288966024074225,2.9213448953727523,2870,10497.349621290643,10242.55359741002,2870,3.620004329557687,3.59133735255394
2880,3.0773611872293674,2.920496222191026,2880,10531.210870336148,10275.570535831588,2880,3.616116796770549,3.627856771946048
2890,7.457041953950504,3.660315181171979,2890,10576.230468504502,10310.347377391312,2890,3.615851085728624,3.6318022935179557
2900,3.435833290575533,4.613668250511457,2900,10610.871852870443,10347.451098929392,2900,3.613544750940084,3.6473713873226306
2910,3.4409871900931095,4.6841936289973045,2910,10646.952014123854,10383.710780637322,2910,3.614432547777769,3.6396289749080037
2920,4.324948430208002,2.9770236568180453,2920,10684.97858504054,10422.80550219252,2920,3.615408048305128,3.6365085176237777
2930,2.9194760528325476,3.0277279793838088,2930,10722.026079900843,10462.749122936324,2930,3.6150534510966255,3.6357262828792494
2940,3.0785960296550146,2.968952125312226,2940,10758.863197833853,10496.020256594626,2940,3.615496674368338,3.6333744598873703
2950,3.0759622651590033,2.9183171205713268,2950,10796.192188332045,10537.991057795378,2950,3.6168249515305337,3.6214985528514285
2960,3.4690512792442387,3.4032554424852695,2960,10830.078095199691,10575.401430414639,2960,3.6192106048051493,3.600437149244848
2970,3.4727178917936397,3.015318898819015,2970,10865.053928113282,10606.637650799345,2970,3.619828010627221,3.590504355811906
2980,3.06866750885512,3.9322005182715114,2980,10901.98735012828,10642.837269783684,2980,3.6206211565964064,3.5863248254287483
2990,2.9234501792697376,2.9213448953727523,2990,10938.003783046619,10677.055994522121,2990,3.620004329557687,3.59133735255394
3000,2.9297700581153614,3.006700753719625,3000,10971.493747669401,10709.72919071124,3000,3.620268739071312,3.5879995559968605
3010,8.381407412827262,3.032905708151179,3010,11010.900989047957,10743.74610811054,3010,3.620356857215572,3.5954879134584226
3020,4.282126006399822,3.1313694743340625,3020,11044.730278246465,10779.85018486947,3020,3.6208853734426736,3.5838053877747678
3030,4.083855540957459,3.1844243092684468,3030,11081.006042989837,10819.475784673803,3030,3.622381045935867,3.5650544944022258
3040,3.7559412191716093,2.8699306406184593,3040,11124.432782437492,10855.858425378845,3040,3.621325551594124,3.581277084501812
3050,3.759508810415187,4.677455848993535,3050,11159.926679767586,10893.002921922729,3050,3.6207092380462527,3.587162678635359
3060,4.911981762769354,3.476434068019354,3060,11200.770732465036,10930.265885150471,3060,3.6209734273933676,3.5838053877747678
3070,2.9301293308634104,3.4536190372980764,3070,11234.123496411898,10964.837783611854,3070,3.6204449661831344,3.5888354597974064
3080,2.923382382460493,4.826727608973564,3080,11271.067262821256,11001.55584397265,3080,3.6187693245797927,3.6028990443838578
3090,2.9234501792697376,2.9213448953727523,3090,11302.527179397386,11038.632187595615,3090,3.620004329557687,3.59133735255394
3100,2.9233513630659944,4.226003959437415,3100,11337.376597194301,11076.386346519923,3100,3.6166479684416664,3.6222964121672256
3110,3.093919215284324,4.954440981460707,3110,11375.021391902581,11117.020088521229,3110,3.617178806606545,3.6158886056227355
3120,5.685642904919689,3.522350704073653,3120,11414.981792255132,11154.714703366146,3120,3.6172672472415672,3.6214985528514285
3130,2.9233581199566077,3.7686772503824537,3130,11448.429696589827,11191.402334600305,3130,3.61797443951832,3.6126631553817927
3140,3.4622592752832264,4.866444052126406,3140,11481.617530891916,11227.202134908472,3140,3.6180627969837915,3.6069835554531515
3150,3.0960033815948043,3.347356191977701,3150,11523.016792496457,11260.986055864621,3150,3.617709311717256,3.6142776895694078
3160,2.9234166479016213,3.420786171545794,3160,11558.344625709604,11299.911156198503,3160,3.6194752624804916,3.5963151566773264
3170,3.4690512792442387,2.9185715576662443,3170,11592.347021561503,11332.941973637087,3170,3.6192106048051493,3.5987911881719206
3180,2.9234382567640895,3.0182176763610826,3180,11624.968061221629,11365.894295849985,3180,3.619828010627221,3.59133735255394
3190,3.104746218366959,2.92173618776487,3190,11657.425679897533,11402.091900125193,3190,3.61991617468597,3.590504355811906
3200,4.919689405955544,3.8623182878823474,3200,11699.275176547908,11441.656863892902,3200,3.6201806117482955,3.5863248254287483
3210,3.351498932439077,3.921316781039457,3210,11737.883947798518,11482.262413623976,3210,3.6206211565964064,3.5879995559968605
3220,2.9267435022256714,6.667653072170735,3220,11772.785087796152,11522.133411491326,3220,3.6187693245797927,3.6020793493235055
3230,3.471145683224202,4.716480866959264,3230,11807.198783268857,11558.443157499813,3230,3.6195634633080744,3.59133735255394
3240,3.0733746582173054,3.3664392231765645,3240,11844.06422340367,11591.816625766207,3240,3.6181511452186395,3.609423166981892
3250,2.9233493420263175,2.9179257569888963,3250,11877.606968431794,11623.986417643719,3250,3.616913429184113,3.619900172893697
3260,3.449779834448453,3.1547699476231656,3260,11916.779231218468,11660.941205126337,3260,3.61593966535608,3.6262724809384106
3270,3.4435692111839384,2.979074439891992,3270,11952.85575025219,11698.239866262438,3270,3.614876096689469,3.6372899023477068
3280,3.08055686810213,3.225848072608555,3280,11990.374955003834,11734.42816323083,3280,3.614521276184988,3.6419604636715506
3290,5.706504857340364,3.031001819681131,3290,12030.00094730779,11772.465372485947,3290,3.615496674368338,3.6333744598873703
3300,2.921008126962385,3.660315181171979,3300,12068.344207622291,11810.003872220992,3300,3.615851085728624,3.6318022935179557
3310,3.7963573125020336,3.5945247457079934,3310,12102.550951088244,11848.65545991987,3310,3.614432547777769,3.6442844178874645
3320,3.441503324011223,3.633497338735108,3320,12137.410817842341,11882.733688243445,3320,3.614521276184988,3.6388501291447013
3330,2.923471264686692,3.0143966214511666,3330,12170.707323901732,11919.034729234334,3330,3.6138999816105164,3.6466008863234878
3340,4.324948430208002,3.582376670408899,3340,12208.23417788909,11953.371056146005,3340,3.615408048305128,3.6310149193652204
3350,2.923356683849751,2.9195645824406844,3350,12239.320441342783,11987.088831383302,3350,3.6162938910784463,3.6254790243618973
3360,4.324249881006783,2.9245810522805127,3360,12273.577200676682,12017.134826394054,3360,3.615496674368338,3.6357262828792494
3370,2.9233490081303994,3.726650077476666,3370,12313.55015723568,12056.438231930268,3370,3.617178806606545,3.619900172893697
3380,4.300652906684878,2.917221952265938,3380,12351.862843262761,12088.03540035666,3380,3.618504445893365,3.6053525353605527
3390,3.0890774646445047,3.5571891204603694,3390,12389.358593424922,12129.008460862467,3390,3.61593966535608,3.627065062821088
3400,3.3655425325208883,4.946406377852988,3400,12424.199730013848,12164.488237506957,3400,3.6170018975799123,3.615083598843632
3410,3.0956556405393374,6.5309272867294625,3410,12463.61456463919,12206.131985254706,3410,3.617620917308409,3.611854526374071
3420,3.4737666998229697,2.9213448953727523,3420,12498.402342212114,12241.975872906934,3420,3.620004329557687,3.59133735255394
3430,5.663864052354236,3.0822183021648093,3430,12537.10920450444,12285.777521158,3430,3.619122367175586,3.6045356352690208
3440,3.7692512107973624,3.3834519759044834,3440,12574.390210048023,12318.118767867016,3440,3.619034120340346,3.597966791840516
3450,3.0703302752673176,2.9199466398932317,3450,12612.262160266931,12356.348077166314,3450,3.6197398373793677,3.594659716877087
3460,3.3610492882313743,4.320005705216813,3460,12648.54588755359,12391.325068145445,3460,3.6181511452186395,3.6102345342423896
3470,2.923765837728012,8.397520346804914,3470,12683.478399646874,12429.885486915242,3470,3.6172672472415672,3.6158886056227355
3480,2.9233493420263175,4.870649869405378,3480,12718.198578551523,12464.694481498535,3480,3.616913429184113,3.619900172893697
3490,2.9233547849023083,3.7591912592182024,3490,12756.851735600318,12499.457634271708,3490,3.6177976968871337,3.6142776895694078
3500,2.9233581199566077,3.7830647193586007,3500,12794.746610005235,12537.41723331504,3500,3.61797443951832,3.6102345342423896
3510,3.3603613546528646,2.9090887698800496,3510,12830.36668210435,12577.331342402691,3510,3.61832781400477,3.60616850805026
3520,3.3665847767745536,4.2078111662396696,3520,12866.87394197193,12614.404599403322,3520,3.616736464617083,3.6246846911489397
3530,3.079128332920805,4.125527698701904,3530,12904.10890816932,12653.147992068121,3530,3.6152307682962252,3.6357262828792494
3540,3.0880438323110964,3.033267279083816,3540,12942.065770350038,12688.977864600902,3540,3.6156738986227785,3.6318022935179557
3550,2.9174547701962212,3.000298419533351,3550,12978.017157469698,12722.68471616215,3550,3.613988765949436,3.6450574033915895
3560,3.4291534715126852,2.946525778812289,3560,13015.457307598763,12758.710051833987,3560,3.6123892187267685,3.659588447737744
3570,3.0785960296550146,2.9649957150904527,3570,13048.024549807395,12792.33459911682,3570,3.615496674368338,3.6318022935179557
3580,4.848387949632828,6.829901012918731,3580,13087.60823845413,12836.722180571762,3580,3.6127449354614125,3.652741904119576
3590,2.923423008759043,2.9874083338484705,3590,13121.023246725405,12872.229896712879,3590,3.6146099952776574,3.6404069780312414
3600,3.7942491069448945,3.6490249166974174,3600,13156.568540992517,12908.193552422326,3600,3.6147874055277853,3.6411841403444165
3610,3.0798409525500032,4.102797743296338,3610,13189.03716182568,12944.449082251569,3610,3.614876096689469,3.6388501291447013
3620,6.530999479297965,2.9198599315792184,3620,13229.493245988018,12981.685109615122,3620,3.616205348561773,3.6262724809384106
3630,3.0946133292742903,3.4734537249995037,3630,13263.983550183246,13015.394167625334,3630,3.617355678627171,3.613470875763354
3640,4.046895688387756,3.0852240555025876,3640,13303.622306720064,13049.962852900451,3640,3.617709311717256,3.609423166981892
3650,7.432031967269971,3.1012975967855985,3650,13343.12920979149,13081.89735021788,3650,3.617444100765455,3.613470875763354
3660,4.336863422497621,3.567310493589112,3660,13384.132329737231,13115.849211327191,3660,3.6138999816105164,3.6496779497594924
3670,3.0822125389748627,3.654220210389009,3670,13418.422097598923,13153.069087878474,3670,3.614166306647679,3.6419604636715506
3680,3.790044285933799,2.9649957150904527,3680,13458.637036094471,13184.335883145499,3680,3.615496674368338,3.6318022935179557
3690,2.9199852111142084,3.1861828415328954,3690,13492.738202115605,13224.595588553799,3690,3.6153194129484634,3.6333744598873703
3700,2.918462339739315,4.677038693289258,3700,13524.859307559955,13262.455591654254,3700,3.614521276184988,3.6404069780312414
3710,3.3771177145246805,4.5998341242867005,3710,13565.266960661287,13299.353476105625,3710,3.614077540961117,3.648909917272277
3720,5.733801468271686,2.943804877637534,3720,13599.981330176599,13330.287741661707,3720,3.613189370864311,3.6573135001407
